id,category,badge_label,korean_term,english_term,acronym,short_definition,detailed_definition,example,related_terms,source_1_name,source_1_url,source_2_name,source_2_url,verification_note,confidence,audit_status
SEO-035,크롤링·색인,SEO 기술,색인,Indexing,,검색엔진이 페이지를 저장하고 검색 대상으로 처리하는 과정.,"검색엔진이 페이지를 저장하고 검색 대상으로 처리하는 과정. 실무에서는 크롤링·색인 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",새 문서가 Google 색인에 포함됨.,크롤링;색인 커버리지;noindex,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-036,크롤링·색인,SEO 기술,색인 커버리지,Index Coverage,,사이트 URL이 색인에 포함됐는지와 제외 사유를 보여주는 상태.,"사이트 URL이 색인에 포함됐는지와 제외 사유를 보여주는 상태. 실무에서는 크롤링·색인 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",Search Console에서 발견됨-현재 색인 생성 안 됨을 확인.,Search Console;색인;크롤링 오류,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-037,크롤링·색인,SEO 기술,렌더링,Rendering,,"검색엔진이 HTML, CSS, JavaScript를 처리해 페이지 내용을 파악하는 과정.","검색엔진이 HTML, CSS, JavaScript를 처리해 페이지 내용을 파악하는 과정. 실무에서는 크롤링·색인 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",JS로 불러온 상품 설명이 렌더링 후에 보임.,JavaScript SEO;클라이언트 렌더링;서버 렌더링,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Google Crawlers,https://developers.google.com/crawling/docs/crawlers-fetchers/overview-google-crawlers,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-038,크롤링·색인,SEO 기술,IndexNow,IndexNow,,URL 변경을 참여 검색엔진에 빠르게 알리는 공개 프로토콜.,"URL 변경을 참여 검색엔진에 빠르게 알리는 공개 프로토콜. 실무에서는 크롤링·색인 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",상품 페이지 업데이트 후 IndexNow API로 제출.,사이트맵;크롤링;Bing,IndexNow Documentation,https://www.indexnow.org/documentation,Google Search Central - Sitemaps,https://developers.google.com/search/docs/crawling-indexing/sitemaps/overview,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-039,크롤링·색인,SEO 기술,사이트맵,Sitemap,,검색엔진에 중요한 URL과 변경 정보를 알려주는 파일.,"검색엔진에 중요한 URL과 변경 정보를 알려주는 파일. 실무에서는 크롤링·색인 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",sitemap.xml에 주요 카테고리와 글 URL을 포함.,사이트맵 색인;크롤링;색인,Google Search Central - Sitemaps,https://developers.google.com/search/docs/crawling-indexing/sitemaps/overview,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-040,크롤링·색인,SEO 기술,robots.txt,robots.txt,,크롤러가 접근할 수 있는 경로를 안내하는 사이트 루트 파일.,"크롤러가 접근할 수 있는 경로를 안내하는 사이트 루트 파일. 실무에서는 크롤링·색인 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",관리자 페이지 경로를 Disallow로 지정.,Disallow;크롤러;Google-Extended,Google Search Central - robots.txt,https://developers.google.com/search/docs/crawling-indexing/robots/intro,Google Search Central - Google Crawlers,https://developers.google.com/crawling/docs/crawlers-fetchers/overview-google-crawlers,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-041,크롤링·색인,SEO 기술,robots 메타 태그,Robots Meta Tag,,페이지 단위로 색인과 스니펫 표시를 제어하는 HTML 메타 태그.,"페이지 단위로 색인과 스니펫 표시를 제어하는 HTML 메타 태그. 실무에서는 크롤링·색인 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",검색 결과에 보이면 안 되는 페이지에 noindex 적용.,noindex;nofollow;스니펫 제어,Google Search Central - Meta Tags,https://developers.google.com/search/docs/crawling-indexing/special-tags,Google Search Central - robots.txt,https://developers.google.com/search/docs/crawling-indexing/robots/intro,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-042,크롤링·색인,SEO 기술,noindex,noindex,,검색엔진에 페이지를 색인하지 말라고 지시하는 값.,"검색엔진에 페이지를 색인하지 말라고 지시하는 값. 실무에서는 크롤링·색인 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",회원 전용 안내 페이지를 검색 결과에서 제외.,robots 메타 태그;X-Robots-Tag;색인,Google Search Central - Meta Tags,https://developers.google.com/search/docs/crawling-indexing/special-tags,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-043,링크·사이트 구조,SEO 기술,nofollow,nofollow,,링크를 보증하지 않음을 검색엔진에 알리는 rel 속성 값.,"링크를 보증하지 않음을 검색엔진에 알리는 rel 속성 값. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",사용자 댓글 링크에 rel=nofollow 적용.,sponsored;ugc;링크 스팸,Google Search Central - Meta Tags,https://developers.google.com/search/docs/crawling-indexing/special-tags,Google Search Central - Spam Policies,https://developers.google.com/search/docs/essentials/spam-policies,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-044,링크·사이트 구조,SEO 기술,정규화,Canonicalization,,중복 또는 유사 URL 중 대표 URL을 선택하도록 신호를 주는 처리.,"중복 또는 유사 URL 중 대표 URL을 선택하도록 신호를 주는 처리. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",필터 URL 대신 기본 카테고리 URL을 대표로 지정.,canonical URL;중복 콘텐츠;rel=canonical,Google Search Central - Canonicalization,https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-045,링크·사이트 구조,SEO 기술,대표 URL,Canonical URL,,중복 페이지 묶음에서 검색엔진에 우선 보여주길 원하는 URL.,"중복 페이지 묶음에서 검색엔진에 우선 보여주길 원하는 URL. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",http와 https 중 https 버전을 대표 URL로 선택.,정규화;rel=canonical;중복 콘텐츠,Google Search Central - Canonicalization,https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-046,링크·사이트 구조,SEO 기술,rel=canonical,rel=canonical,,페이지의 대표 URL을 알려주는 link rel 속성.,"페이지의 대표 URL을 알려주는 link rel 속성. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",프린트용 페이지가 원본 글을 canonical로 지정.,정규화;대표 URL;HTML head,Google Search Central - Canonicalization,https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls,Google Search Central - Meta Tags,https://developers.google.com/search/docs/crawling-indexing/special-tags,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-047,링크·사이트 구조,SEO 리스크,중복 콘텐츠,Duplicate Content,,서로 같거나 매우 비슷한 내용이 여러 URL에 존재하는 상태.,"서로 같거나 매우 비슷한 내용이 여러 URL에 존재하는 상태. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",상품 필터 조합으로 동일 설명 페이지가 여러 개 생성.,정규화;대표 URL;파라미터 URL,Google Search Central - Canonicalization,https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-048,링크·사이트 구조,SEO 기술,리디렉션,Redirect,,사용자와 크롤러를 한 URL에서 다른 URL로 보내는 처리.,"사용자와 크롤러를 한 URL에서 다른 URL로 보내는 처리. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",옛 블로그 글을 새 URL로 이동.,301;302;사이트 이전,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Canonicalization,https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-049,링크·사이트 구조,SEO 기술,301 리디렉션,301 Redirect,,영구 이동을 나타내는 HTTP 리디렉션.,"영구 이동을 나타내는 HTTP 리디렉션. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",도메인 변경 후 모든 URL을 새 도메인으로 301 처리.,리디렉션;사이트 이전;상태 코드,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Canonicalization,https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-050,링크·사이트 구조,SEO 리스크,소프트 404,Soft 404,,실제 없는 페이지가 200 응답처럼 처리되는 오류.,"실제 없는 페이지가 200 응답처럼 처리되는 오류. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",품절 상품 페이지가 빈 내용으로 200 응답.,404;410;색인 커버리지,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-051,링크·사이트 구조,SEO 기술,404 오류,404 Not Found,,요청한 URL을 찾을 수 없음을 나타내는 HTTP 상태.,"요청한 URL을 찾을 수 없음을 나타내는 HTTP 상태. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",삭제된 게시글 URL이 404를 반환.,소프트 404;410;리디렉션,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-052,링크·사이트 구조,SEO 기술,URL 구조,URL Structure,,사용자와 검색엔진이 이해하기 쉬운 URL 설계.,"사용자와 검색엔진이 이해하기 쉬운 URL 설계. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",example.com/seo/crawling처럼 주제를 드러냄.,슬러그;브레드크럼;사이트 구조,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-053,링크·사이트 구조,SEO 기술,브레드크럼,Breadcrumb,,페이지의 위치와 상위 구조를 보여주는 탐색 경로.,"페이지의 위치와 상위 구조를 보여주는 탐색 경로. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",홈 > SEO > 기술 SEO.,BreadcrumbList;사이트 구조;리치 결과,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Structured Data,https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-054,링크·사이트 구조,SEO 기술,내부 링크,Internal Link,,같은 사이트 안의 다른 페이지로 연결하는 링크.,"같은 사이트 안의 다른 페이지로 연결하는 링크. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",SEO 가이드에서 사이트맵 문서로 링크.,앵커 텍스트;토픽 클러스터;크롤링,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-055,링크·사이트 구조,SEO 기술,앵커 텍스트,Anchor Text,,링크에 표시되는 클릭 가능한 텍스트.,"링크에 표시되는 클릭 가능한 텍스트. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",자세한 내용은 robots.txt 가이드 링크.,내부 링크;외부 링크;링크 맥락,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-056,링크·사이트 구조,SEO 기술,외부 링크,External Link,,다른 도메인의 페이지로 연결하는 링크.,"다른 도메인의 페이지로 연결하는 링크. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",통계 출처인 정부 보고서로 링크.,출처 표시;백링크;신뢰,"Google Search Central - Helpful, Reliable, People-first Content",https://developers.google.com/search/docs/fundamentals/creating-helpful-content,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-057,링크·사이트 구조,SEO,백링크,Backlink,,다른 사이트에서 내 사이트로 연결되는 링크.,"다른 사이트에서 내 사이트로 연결되는 링크. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",업계 보고서가 내 연구 페이지를 인용.,링크 스팸;권위;외부 링크,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Spam Policies,https://developers.google.com/search/docs/essentials/spam-policies,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-058,링크·사이트 구조,SEO 리스크,고아 페이지,Orphan Page,,사이트 내부 링크로 거의 연결되지 않아 발견이 어려운 페이지.,"사이트 내부 링크로 거의 연결되지 않아 발견이 어려운 페이지. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",게시됐지만 어떤 메뉴나 글에서도 링크되지 않은 이벤트 페이지.,내부 링크;사이트맵;사이트 구조,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Sitemaps,https://developers.google.com/search/docs/crawling-indexing/sitemaps/overview,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-059,링크·사이트 구조,SEO 기술,사이트 구조,Site Architecture,,페이지와 카테고리가 논리적으로 연결된 전체 구조.,"페이지와 카테고리가 논리적으로 연결된 전체 구조. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",상위 카테고리와 하위 글을 주제별로 배치.,내비게이션;토픽 클러스터;크롤링,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-060,링크·사이트 구조,SEO 기술,내비게이션,Navigation,,사용자가 사이트 안에서 원하는 페이지를 찾도록 돕는 메뉴와 링크 체계.,"사용자가 사이트 안에서 원하는 페이지를 찾도록 돕는 메뉴와 링크 체계. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",상단 메뉴와 사이드바로 주요 카테고리 제공.,사이트 구조;내부 링크;사용자 경험,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-061,링크·사이트 구조,SEO 기술,페이지네이션,Pagination,,긴 목록을 여러 페이지로 나누어 탐색하게 하는 방식.,"긴 목록을 여러 페이지로 나누어 탐색하게 하는 방식. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.","상품 목록을 1, 2, 3 페이지로 분리.",카테고리;크롤링;무한 스크롤,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-062,링크·사이트 구조,SEO 리스크,패싯 내비게이션,Faceted Navigation,,필터 조합으로 URL이 많이 생기는 탐색 구조.,"필터 조합으로 URL이 많이 생기는 탐색 구조. 실무에서는 링크·사이트 구조 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.","색상, 가격, 브랜드 필터가 수천 URL을 생성.",중복 콘텐츠;크롤 예산;정규화,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Canonicalization,https://developers.google.com/search/docs/crawling-indexing/consolidate-duplicate-urls,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-063,기술 SEO,SEO 기술,JavaScript SEO,JavaScript SEO,JS SEO,JavaScript 기반 사이트를 검색엔진이 이해하도록 최적화하는 기술.,"JavaScript 기반 사이트를 검색엔진이 이해하도록 최적화하는 기술. 실무에서는 기술 SEO 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",렌더링 후 콘텐츠가 Googlebot에 보이는지 점검.,렌더링;CSR;SSR,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Google Crawlers,https://developers.google.com/crawling/docs/crawlers-fetchers/overview-google-crawlers,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-064,기술 SEO,SEO 기술,서버 사이드 렌더링,Server-side Rendering,SSR,서버에서 완성된 HTML을 만들어 전달하는 렌더링 방식.,"서버에서 완성된 HTML을 만들어 전달하는 렌더링 방식. 실무에서는 기술 SEO 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",상품명과 설명이 초기 HTML에 포함됨.,렌더링;CSR;JavaScript SEO,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Google Crawlers,https://developers.google.com/crawling/docs/crawlers-fetchers/overview-google-crawlers,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-065,기술 SEO,SEO 기술,클라이언트 사이드 렌더링,Client-side Rendering,CSR,브라우저에서 JavaScript로 주요 콘텐츠를 생성하는 방식.,"브라우저에서 JavaScript로 주요 콘텐츠를 생성하는 방식. 실무에서는 기술 SEO 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",초기 HTML에는 빈 div만 있고 JS 실행 후 글이 보임.,렌더링;SSR;JavaScript SEO,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Google Crawlers,https://developers.google.com/crawling/docs/crawlers-fetchers/overview-google-crawlers,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-066,기술 SEO,SEO 기술,지연 로딩,Lazy Loading,,필요한 시점에 이미지나 콘텐츠를 늦게 불러오는 최적화 방식.,"필요한 시점에 이미지나 콘텐츠를 늦게 불러오는 최적화 방식. 실무에서는 기술 SEO 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",스크롤 근처에 도달할 때 이미지 로드.,이미지 SEO;성능;렌더링,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Core Web Vitals,https://developers.google.com/search/docs/appearance/core-web-vitals,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-067,기술 SEO,SEO 기술,핵심 웹 지표,Core Web Vitals,CWV,사용자 경험을 측정하는 Google의 주요 페이지 성능 지표.,"사용자 경험을 측정하는 Google의 주요 페이지 성능 지표. 실무에서는 기술 SEO 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.","LCP, INP, CLS를 모니터링.",LCP;INP;CLS,Google Search Central - Core Web Vitals,https://developers.google.com/search/docs/appearance/core-web-vitals,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-068,기술 SEO,SEO 지표,최대 콘텐츠풀 페인트,Largest Contentful Paint,LCP,페이지의 주요 콘텐츠가 로드되는 속도를 나타내는 성능 지표.,"페이지의 주요 콘텐츠가 로드되는 속도를 나타내는 성능 지표. 실무에서는 기술 SEO 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",히어로 이미지가 2.2초 안에 표시됨.,Core Web Vitals;속도;이미지 최적화,Google Search Central - Core Web Vitals,https://developers.google.com/search/docs/appearance/core-web-vitals,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
SEO-069,기술 SEO,SEO 지표,다음 페인트 상호작용,Interaction to Next Paint,INP,사용자 상호작용 후 화면 반응까지의 지연을 측정하는 지표.,"사용자 상호작용 후 화면 반응까지의 지연을 측정하는 지표. 실무에서는 기술 SEO 맥락에서 검색엔진, 답변 엔진, 생성형 검색 시스템이 콘텐츠를 발견·이해·표시하는 방식과 연결해 관리한다.",버튼 클릭 후 UI가 빠르게 반응하는지 확인.,Core Web Vitals;사용자 경험;성능,Google Search Central - Core Web Vitals,https://developers.google.com/search/docs/appearance/core-web-vitals,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,"공식 검색엔진 문서와 구조화 데이터/분석 문서의 정의와 적용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
