id,category,badge_label,korean_term,english_term,acronym,short_definition,detailed_definition,example,related_terms,source_1_name,source_1_url,source_2_name,source_2_url,verification_note,confidence,audit_status
SEOX-026,검색 노출,테크니컬,트위터 카드,Twitter Card,,"X/Twitter 공유 미리보기에 쓰이는 제목, 설명, 이미지 메타 태그.","트위터 카드(Twitter Card)은 X/Twitter 공유 미리보기에 쓰이는 제목, 설명, 이미지 메타 태그이다. 자세히 보기에서는 이 용어를 검색 노출 관점에서 이해하면 좋다. 예를 들어 콘텐츠 링크를 공유할 때 큰 이미지 카드로 보이게 설정 같은 상황에서 쓰이며, 실무 판단 시 Open Graph Protocol, 메타 태그, 썸네일와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",콘텐츠 링크를 공유할 때 큰 이미지 카드로 보이게 설정.,Open Graph Protocol;메타 태그;썸네일,MDN Web Docs,https://developer.mozilla.org/,Google Search Central - Meta Tags,https://developers.google.com/search/docs/crawling-indexing/special-tags,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-027,검색 노출,기본 용어,온서프 SEO,On-SERP SEO,,검색 결과 페이지 안에서 브랜드와 콘텐츠 노출을 최적화하는 작업.,"온서프 SEO(On-SERP SEO)은 검색 결과 페이지 안에서 브랜드와 콘텐츠 노출을 최적화하는 작업이다. 자세히 보기에서는 이 용어를 검색 노출 관점에서 이해하면 좋다. 예를 들어 스니펫, 지식 패널, 사이트링크, 직접 답변 노출을 함께 관리 같은 상황에서 쓰이며, 실무 판단 시 SERP, 추천 스니펫, 지식 패널와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.","스니펫, 지식 패널, 사이트링크, 직접 답변 노출을 함께 관리.",SERP;추천 스니펫;지식 패널,Google Search Central - Snippets,https://developers.google.com/search/docs/appearance/snippet,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-028,검색 노출,기본 용어,이미지 캐러셀,Image Carousels,,검색 결과에서 좌우로 넘기는 이미지 묶음 형태의 노출 기능.,"이미지 캐러셀(Image Carousels)은 검색 결과에서 좌우로 넘기는 이미지 묶음 형태의 노출 기능이다. 자세히 보기에서는 이 용어를 검색 노출 관점에서 이해하면 좋다. 예를 들어 이미지 검색과 일반 검색에서 치료 전후 이미지가 모음으로 노출 같은 상황에서 쓰이며, 실무 판단 시 이미지 SEO, 대체 텍스트, 썸네일와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",이미지 검색과 일반 검색에서 치료 전후 이미지가 모음으로 노출.,이미지 SEO;대체 텍스트;썸네일,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Snippets,https://developers.google.com/search/docs/appearance/snippet,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-029,검색 노출,테크니컬,썸네일,Thumbnails,,콘텐츠를 대표해 작게 표시되는 미리보기 이미지.,"썸네일(Thumbnails)은 콘텐츠를 대표해 작게 표시되는 미리보기 이미지이다. 자세히 보기에서는 이 용어를 검색 노출 관점에서 이해하면 좋다. 예를 들어 검색 결과나 소셜 공유에서 글 대표 이미지가 표시 같은 상황에서 쓰이며, 실무 판단 시 이미지 SEO, Open Graph Protocol, 비디오 SEO와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",검색 결과나 소셜 공유에서 글 대표 이미지가 표시.,이미지 SEO;Open Graph Protocol;비디오 SEO,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,MDN Web Docs,https://developer.mozilla.org/,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-030,크롤링·색인,검색엔진,크롤 가능성,Crawlability,,검색엔진 크롤러가 URL을 발견하고 접근할 수 있는 정도.,"크롤 가능성(Crawlability)은 검색엔진 크롤러가 URL을 발견하고 접근할 수 있는 정도이다. 자세히 보기에서는 이 용어를 크롤링·색인 관점에서 이해하면 좋다. 예를 들어 중요 페이지가 내부 링크와 사이트맵으로 연결되어 크롤 가능 같은 상황에서 쓰이며, 실무 판단 시 크롤링, robots.txt, 사이트맵와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",중요 페이지가 내부 링크와 사이트맵으로 연결되어 크롤 가능.,크롤링;robots.txt;사이트맵,Google Search Central - Google Crawlers,https://developers.google.com/crawling/docs/crawlers-fetchers/overview-google-crawlers,Google Search Central - robots.txt,https://developers.google.com/search/docs/crawling-indexing/robots/intro,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-031,크롤링·색인,검색엔진,색인 가능성,Indexability,,페이지가 검색엔진 색인에 포함될 수 있는 기술적 상태.,"색인 가능성(Indexability)은 페이지가 검색엔진 색인에 포함될 수 있는 기술적 상태이다. 자세히 보기에서는 이 용어를 크롤링·색인 관점에서 이해하면 좋다. 예를 들어 noindex가 없고 canonical이 올바르면 색인 가능성이 높음 같은 상황에서 쓰이며, 실무 판단 시 색인, noindex, 정규화와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",noindex가 없고 canonical이 올바르면 색인 가능성이 높음.,색인;noindex;정규화,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,Google Search Central - Meta Tags,https://developers.google.com/search/docs/crawling-indexing/special-tags,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-032,크롤링·색인,검색엔진,카페인,Caffeine,,Google의 웹 색인 시스템으로 수집된 웹 콘텐츠를 더 빠르게 처리하는 체계.,"카페인(Caffeine)은 Google의 웹 색인 시스템으로 수집된 웹 콘텐츠를 더 빠르게 처리하는 체계이다. 자세히 보기에서는 이 용어를 크롤링·색인 관점에서 이해하면 좋다. 예를 들어 새 글이 과거보다 빠르게 검색 색인에 반영되는 맥락에서 언급 같은 상황에서 쓰이며, 실무 판단 시 색인, 크롤링, 검색엔진와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",새 글이 과거보다 빠르게 검색 색인에 반영되는 맥락에서 언급.,색인;크롤링;검색엔진,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,medium,verified
SEOX-033,크롤링·색인,검색엔진,캐싱,Caching,,웹페이지나 리소스를 저장해 다음 접근 시 더 빠르게 제공하는 방식.,"캐싱(Caching)은 웹페이지나 리소스를 저장해 다음 접근 시 더 빠르게 제공하는 방식이다. 자세히 보기에서는 이 용어를 크롤링·색인 관점에서 이해하면 좋다. 예를 들어 이미지와 CSS 캐싱으로 페이지 속도를 개선 같은 상황에서 쓰이며, 실무 판단 시 페이지 속도, Core Web Vitals, 브라우저와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",이미지와 CSS 캐싱으로 페이지 속도를 개선.,페이지 속도;Core Web Vitals;브라우저,Google Search Central - Core Web Vitals,https://developers.google.com/search/docs/appearance/core-web-vitals,MDN Web Docs,https://developer.mozilla.org/,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-034,크롤링·색인,테크니컬,서브 도메인,Subdomain,,상위 도메인 아래에 분리된 독립 영역처럼 쓰이는 하위 도메인.,"서브 도메인(Subdomain)은 상위 도메인 아래에 분리된 독립 영역처럼 쓰이는 하위 도메인이다. 자세히 보기에서는 이 용어를 크롤링·색인 관점에서 이해하면 좋다. 예를 들어 blog.example.com을 별도 콘텐츠 영역으로 운영 같은 상황에서 쓰이며, 실무 판단 시 서브 폴더, 사이트 구조, 국제 SEO와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",blog.example.com을 별도 콘텐츠 영역으로 운영.,서브 폴더;사이트 구조;국제 SEO,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-035,크롤링·색인,테크니컬,서브 폴더,Subfolder,,루트 도메인 경로 아래에 속한 폴더형 URL 구조.,"서브 폴더(Subfolder)은 루트 도메인 경로 아래에 속한 폴더형 URL 구조이다. 자세히 보기에서는 이 용어를 크롤링·색인 관점에서 이해하면 좋다. 예를 들어 example.com/blog/ 아래에 콘텐츠 허브를 구성 같은 상황에서 쓰이며, 실무 판단 시 서브 도메인, URL 구조, 사이트 구조와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",example.com/blog/ 아래에 콘텐츠 허브를 구성.,서브 도메인;URL 구조;사이트 구조,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-036,링크·사이트 구조,링크빌딩,링크 빌딩,Link Building,,다른 사이트에서 신뢰할 수 있는 링크를 얻기 위한 활동.,"링크 빌딩(Link Building)은 다른 사이트에서 신뢰할 수 있는 링크를 얻기 위한 활동이다. 자세히 보기에서는 이 용어를 링크·사이트 구조 관점에서 이해하면 좋다. 예를 들어 지역 언론 보도나 전문 콘텐츠 인용으로 자연 백링크 확보 같은 상황에서 쓰이며, 실무 판단 시 백링크, 링크 스팸, 오프페이지 SEO와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",지역 언론 보도나 전문 콘텐츠 인용으로 자연 백링크 확보.,백링크;링크 스팸;오프페이지 SEO,Google Search Central - Spam Policies,https://developers.google.com/search/docs/essentials/spam-policies,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-037,링크·사이트 구조,링크빌딩,링크 주스,Link Juice,,링크를 통해 전달될 수 있다고 보는 평판·권위 신호를 가리키는 실무 표현.,"링크 주스(Link Juice)은 링크를 통해 전달될 수 있다고 보는 평판·권위 신호를 가리키는 실무 표현이다. 자세히 보기에서는 이 용어를 링크·사이트 구조 관점에서 이해하면 좋다. 예를 들어 중요 페이지로 내부 링크를 집중해 발견성과 중요도를 높임 같은 상황에서 쓰이며, 실무 판단 시 내부 링크, 백링크, nofollow와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",중요 페이지로 내부 링크를 집중해 발견성과 중요도를 높임.,내부 링크;백링크;nofollow,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Moz SEO Learning Center,https://moz.com/learn/seo,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,medium,verified
SEOX-038,링크·사이트 구조,링크빌딩,도메인 점수,Domain Authority,DA,도메인의 링크 기반 신뢰와 순위 잠재력을 추정하는 서드파티 지표.,"도메인 점수(Domain Authority)은 도메인의 링크 기반 신뢰와 순위 잠재력을 추정하는 서드파티 지표이다. 자세히 보기에서는 이 용어를 링크·사이트 구조 관점에서 이해하면 좋다. 예를 들어 경쟁 사이트의 DA를 참고하되 Google 공식 지표처럼 보지 않음 같은 상황에서 쓰이며, 실무 판단 시 백링크, 페이지 권위, 토픽 권위와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",경쟁 사이트의 DA를 참고하되 Google 공식 지표처럼 보지 않음.,백링크;페이지 권위;토픽 권위,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Moz SEO Learning Center,https://moz.com/learn/seo,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,medium,verified
SEOX-039,링크·사이트 구조,링크빌딩,페이지 랭크,PageRank,,웹페이지 간 링크 구조를 기반으로 중요도를 계산한 Google의 초기 알고리즘.,"페이지 랭크(PageRank)은 웹페이지 간 링크 구조를 기반으로 중요도를 계산한 Google의 초기 알고리즘이다. 자세히 보기에서는 이 용어를 링크·사이트 구조 관점에서 이해하면 좋다. 예를 들어 신뢰 높은 페이지에서 받은 링크가 중요도 신호로 작용 같은 상황에서 쓰이며, 실무 판단 시 백링크, 링크 주스, 검색 알고리즘와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",신뢰 높은 페이지에서 받은 링크가 중요도 신호로 작용.,백링크;링크 주스;검색 알고리즘,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Moz SEO Learning Center,https://moz.com/learn/seo,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-040,링크·사이트 구조,링크빌딩,팔로우 링크,DoFollow Links,,기본 상태로 링크 신호를 전달할 수 있는 일반 링크.,"팔로우 링크(DoFollow Links)은 기본 상태로 링크 신호를 전달할 수 있는 일반 링크이다. 자세히 보기에서는 이 용어를 링크·사이트 구조 관점에서 이해하면 좋다. 예를 들어 신뢰할 수 있는 외부 인용 링크가 자연스럽게 연결 같은 상황에서 쓰이며, 실무 판단 시 nofollow, 백링크, 링크 빌딩와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",신뢰할 수 있는 외부 인용 링크가 자연스럽게 연결.,nofollow;백링크;링크 빌딩,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Spam Policies,https://developers.google.com/search/docs/essentials/spam-policies,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-041,기술 SEO,테크니컬,페이지 속도,Page Speed,,페이지 콘텐츠가 사용자에게 빠르게 표시되고 상호작용 가능한 정도.,"페이지 속도(Page Speed)은 페이지 콘텐츠가 사용자에게 빠르게 표시되고 상호작용 가능한 정도이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 이미지 압축과 캐싱으로 모바일 로딩 속도를 개선 같은 상황에서 쓰이며, 실무 판단 시 Core Web Vitals, LCP, INP와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",이미지 압축과 캐싱으로 모바일 로딩 속도를 개선.,Core Web Vitals;LCP;INP,Google Search Central - Core Web Vitals,https://developers.google.com/search/docs/appearance/core-web-vitals,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-042,기술 SEO,테크니컬,모바일 친화성,Mobile-friendliness,,모바일 화면에서 콘텐츠와 기능을 읽고 사용하기 쉬운 정도.,"모바일 친화성(Mobile-friendliness)은 모바일 화면에서 콘텐츠와 기능을 읽고 사용하기 쉬운 정도이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 작은 화면에서도 예약 버튼과 폼을 쉽게 사용할 수 있게 설계 같은 상황에서 쓰이며, 실무 판단 시 모바일 우선 색인, 반응형 디자인, 페이지 경험와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",작은 화면에서도 예약 버튼과 폼을 쉽게 사용할 수 있게 설계.,모바일 우선 색인;반응형 디자인;페이지 경험,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-043,기술 SEO,테크니컬,브라우저,Browser,,웹에서 정보를 얻고 페이지를 렌더링하는 소프트웨어.,"브라우저(Browser)은 웹에서 정보를 얻고 페이지를 렌더링하는 소프트웨어이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 Chrome, Safari, Edge에서 페이지 표시와 기능을 테스트 같은 상황에서 쓰이며, 실무 판단 시 렌더링, JavaScript, 캐싱와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.","Chrome, Safari, Edge에서 페이지 표시와 기능을 테스트.",렌더링;JavaScript;캐싱,MDN Web Docs,https://developer.mozilla.org/,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-044,기술 SEO,테크니컬,자바스크립트,JavaScript,,웹페이지에 동적 기능과 상호작용을 추가하는 프로그래밍 언어.,"자바스크립트(JavaScript)은 웹페이지에 동적 기능과 상호작용을 추가하는 프로그래밍 언어이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 JS로 생성된 주요 콘텐츠가 렌더링 후 크롤러에 보이는지 확인 같은 상황에서 쓰이며, 실무 판단 시 JavaScript SEO, 렌더링, 클라이언트 사이드 렌더링와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",JS로 생성된 주요 콘텐츠가 렌더링 후 크롤러에 보이는지 확인.,JavaScript SEO;렌더링;클라이언트 사이드 렌더링,MDN Web Docs,https://developer.mozilla.org/,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-045,기술 SEO,테크니컬,HTML,HTML,,웹페이지의 구조와 콘텐츠를 만드는 마크업 언어.,"HTML(HTML)은 웹페이지의 구조와 콘텐츠를 만드는 마크업 언어이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 제목, 본문, 링크, 이미지 대체 텍스트를 HTML 구조로 제공 같은 상황에서 쓰이며, 실무 판단 시 헤딩 태그, 메타 태그, 구조화 데이터와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.","제목, 본문, 링크, 이미지 대체 텍스트를 HTML 구조로 제공.",헤딩 태그;메타 태그;구조화 데이터,MDN Web Docs,https://developer.mozilla.org/,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-046,기술 SEO,테크니컬,CSS,CSS,,웹페이지의 디자인과 레이아웃을 설정하는 스타일 언어.,"CSS(CSS)은 웹페이지의 디자인과 레이아웃을 설정하는 스타일 언어이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 반응형 레이아웃과 폰트, 여백, 색상을 CSS로 제어 같은 상황에서 쓰이며, 실무 판단 시 렌더링, 페이지 경험, 반응형 디자인와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.","반응형 레이아웃과 폰트, 여백, 색상을 CSS로 제어.",렌더링;페이지 경험;반응형 디자인,MDN Web Docs,https://developer.mozilla.org/,Google Search Central - Core Web Vitals,https://developers.google.com/search/docs/appearance/core-web-vitals,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-047,기술 SEO,테크니컬,IP 주소,IP Address,,네트워크에서 컴퓨터나 서버를 식별하는 고유 주소.,"IP 주소(IP Address)은 네트워크에서 컴퓨터나 서버를 식별하는 고유 주소이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 서버 이전 후 DNS와 SSL 설정을 함께 점검 같은 상황에서 쓰이며, 실무 판단 시 도메인, HTTPS, 서버와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",서버 이전 후 DNS와 SSL 설정을 함께 점검.,도메인;HTTPS;서버,MDN Web Docs,https://developer.mozilla.org/,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-048,기술 SEO,테크니컬,SSL,SSL,,서버와 브라우저 사이 데이터를 암호화하는 보안 기술.,"SSL(SSL)은 서버와 브라우저 사이 데이터를 암호화하는 보안 기술이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 인증서 만료로 HTTPS 오류가 나지 않게 관리 같은 상황에서 쓰이며, 실무 판단 시 HTTPS, 보안 프로토콜, 페이지 경험와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",인증서 만료로 HTTPS 오류가 나지 않게 관리.,HTTPS;보안 프로토콜;페이지 경험,MDN Web Docs,https://developer.mozilla.org/,Google Search Central - Search Essentials,https://developers.google.com/search/docs/essentials,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
SEOX-049,기술 SEO,테크니컬,AMP,AMP,,모바일에서 빠른 로딩을 제공하기 위해 만든 페이지 기술 형식.,"AMP(AMP)은 모바일에서 빠른 로딩을 제공하기 위해 만든 페이지 기술 형식이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 뉴스형 콘텐츠의 빠른 모바일 표시를 위해 AMP를 검토 같은 상황에서 쓰이며, 실무 판단 시 페이지 속도, 모바일 친화성, Core Web Vitals와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",뉴스형 콘텐츠의 빠른 모바일 표시를 위해 AMP를 검토.,페이지 속도;모바일 친화성;Core Web Vitals,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Central - Core Web Vitals,https://developers.google.com/search/docs/appearance/core-web-vitals,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,medium,verified
SEOX-050,기술 SEO,테크니컬,ccTLD,ccTLD,,특정 국가나 지역과 연결된 국가 코드 최상위 도메인.,"ccTLD(ccTLD)은 특정 국가나 지역과 연결된 국가 코드 최상위 도메인이다. 자세히 보기에서는 이 용어를 기술 SEO 관점에서 이해하면 좋다. 예를 들어 .kr, .uk 같은 도메인을 국가 타겟팅 신호로 고려 같은 상황에서 쓰이며, 실무 판단 시 국제 SEO, 지역 타겟팅, hreflang와 함께 확인해야 한다. 검색엔진 공식 문서와 보조 출처를 대조해 중복 용어를 제거하고, 사이트 카드의 빈 상세 설명을 채우기 위한 보강 항목으로 정리했다.",".kr, .uk 같은 도메인을 국가 타겟팅 신호로 고려.",국제 SEO;지역 타겟팅;hreflang,Google Search Central - SEO Starter Guide,https://developers.google.com/search/docs/fundamentals/seo-starter-guide,Google Search Console Help,https://support.google.com/webmasters/answer/9128668,사이트 기존 SEO 용어 66개 중 빈 자세히 보기/본문 보강용. 기존 150개와 정규화 중복 검사를 거쳐 패치 항목으로 분리함.,high,verified
