id,category,badge_label,korean_term,english_term,acronym,short_definition,detailed_definition,example,related_terms,source_1_name,source_1_url,source_2_name,source_2_url,verification_note,confidence,audit_status
DEV-043,백엔드·API,백엔드·API,SDK,Software Development Kit,SDK,"특정 플랫폼이나 서비스 개발을 돕는 도구, 라이브러리, 예제 코드 묶음.","SDK(Software Development Kit) 용어는 특정 플랫폼이나 서비스 개발을 돕는 도구, 라이브러리, 예제 코드 묶음. 자세히 보기에서는 이 용어를 백엔드·API 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 결제사 SDK로 결제창을 연동. 관련해서는 API, 라이브러리, 오픈 API 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",결제사 SDK로 결제창을 연동.,API;라이브러리;오픈 API,OpenAPI Specification,https://spec.openapis.org/oas/latest.html,npm Docs - About npm,https://docs.npmjs.com/about-npm,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-044,프론트엔드,프론트엔드,SPA,Single Page Application,SPA,페이지 전체 새로고침 없이 필요한 화면만 갱신하는 웹 애플리케이션 방식.,"SPA(Single Page Application) 용어는 페이지 전체 새로고침 없이 필요한 화면만 갱신하는 웹 애플리케이션 방식. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 관리자 대시보드에서 메뉴 이동 시 화면만 전환. 관련해서는 CSR, 라우팅, React 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",관리자 대시보드에서 메뉴 이동 시 화면만 전환.,CSR;라우팅;React,MDN Web Docs - Progressive web apps,https://developer.mozilla.org/en-US/docs/Web/Progressive_web_apps,React Docs - Learn React,https://react.dev/learn,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-045,프론트엔드,프론트엔드,타입스크립트,TypeScript,,JavaScript에 정적 타입 문법을 더해 오류를 개발 단계에서 줄이는 언어.,"타입스크립트(TypeScript) 용어는 JavaScript에 정적 타입 문법을 더해 오류를 개발 단계에서 줄이는 언어. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 상담 데이터 타입을 정의해 잘못된 필드 사용을 방지. 관련해서는 JavaScript, 타입, 빌드 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",상담 데이터 타입을 정의해 잘못된 필드 사용을 방지.,JavaScript;타입;빌드,TypeScript Documentation,https://www.typescriptlang.org/docs/,MDN Web Docs - JavaScript,https://developer.mozilla.org/en-US/docs/Web/JavaScript,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-046,백엔드·API,백엔드·API,노드.js,Node.js,,브라우저 밖에서 JavaScript를 실행할 수 있게 하는 서버 런타임.,"노드.js(Node.js) 용어는 브라우저 밖에서 JavaScript를 실행할 수 있게 하는 서버 런타임. 자세히 보기에서는 이 용어를 백엔드·API 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: API 서버와 빌드 도구를 Node.js로 실행. 관련해서는 JavaScript, npm, 백엔드 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",API 서버와 빌드 도구를 Node.js로 실행.,JavaScript;npm;백엔드,Node.js Docs - Introduction to Node.js,https://nodejs.org/learn/getting-started/introduction-to-nodejs,npm Docs - About npm,https://docs.npmjs.com/about-npm,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-047,개발 일반,개발 일반,패키지 매니저,Package Manager,,"라이브러리 설치, 버전 관리, 스크립트 실행을 도와주는 도구.","패키지 매니저(Package Manager) 용어는 라이브러리 설치, 버전 관리, 스크립트 실행을 도와주는 도구. 자세히 보기에서는 이 용어를 개발 일반 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: npm으로 React와 빌드 도구를 설치. 관련해서는 npm, 의존성, 라이브러리 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",npm으로 React와 빌드 도구를 설치.,npm;의존성;라이브러리,npm Docs - About npm,https://docs.npmjs.com/about-npm,Node.js Docs - Introduction to Node.js,https://nodejs.org/learn/getting-started/introduction-to-nodejs,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-048,개발 일반,개발 일반,npm,npm,npm,"Node.js 생태계에서 패키지를 배포, 설치, 관리하는 대표 도구와 레지스트리.","npm(npm) 용어는 Node.js 생태계에서 패키지를 배포, 설치, 관리하는 대표 도구와 레지스트리. 자세히 보기에서는 이 용어를 개발 일반 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: npm install로 프로젝트 의존성을 설치. 관련해서는 패키지 매니저, 의존성, Node.js 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",npm install로 프로젝트 의존성을 설치.,패키지 매니저;의존성;Node.js,npm Docs - About npm,https://docs.npmjs.com/about-npm,Node.js Docs - Introduction to Node.js,https://nodejs.org/learn/getting-started/introduction-to-nodejs,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-049,개발 일반,개발 일반,모듈,Module,,코드를 기능 단위로 나누어 가져오고 내보낼 수 있게 한 단위.,"모듈(Module) 용어는 코드를 기능 단위로 나누어 가져오고 내보낼 수 있게 한 단위. 자세히 보기에서는 이 용어를 개발 일반 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 폼 검증 로직을 별도 모듈로 분리. 관련해서는 의존성, 번들러, 라이브러리 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",폼 검증 로직을 별도 모듈로 분리.,의존성;번들러;라이브러리,MDN Web Docs - JavaScript,https://developer.mozilla.org/en-US/docs/Web/JavaScript,Node.js Docs - Introduction to Node.js,https://nodejs.org/learn/getting-started/introduction-to-nodejs,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-050,개발 일반,개발 일반,의존성,Dependency,,프로젝트가 실행되거나 빌드되기 위해 필요로 하는 외부 패키지나 코드.,"의존성(Dependency) 용어는 프로젝트가 실행되거나 빌드되기 위해 필요로 하는 외부 패키지나 코드. 자세히 보기에서는 이 용어를 개발 일반 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 날짜 라이브러리가 보안 업데이트 대상인지 확인. 관련해서는 패키지, 버전, 취약점 스캔 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",날짜 라이브러리가 보안 업데이트 대상인지 확인.,패키지;버전;취약점 스캔,npm Docs - About npm,https://docs.npmjs.com/about-npm,OWASP Top 10,https://owasp.org/www-project-top-ten/,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-051,개발 일반,개발 일반,빌드,Build,,소스코드를 실행·배포 가능한 결과물로 변환하는 과정.,"빌드(Build) 용어는 소스코드를 실행·배포 가능한 결과물로 변환하는 과정. 자세히 보기에서는 이 용어를 개발 일반 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: TypeScript와 CSS를 배포용 파일로 변환. 관련해서는 번들러, 배포, CI/CD 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",TypeScript와 CSS를 배포용 파일로 변환.,번들러;배포;CI/CD,Next.js Docs,https://nextjs.org/docs,TypeScript Documentation,https://www.typescriptlang.org/docs/,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-052,프론트엔드,프론트엔드,번들러,Bundler,,여러 모듈과 자산을 브라우저가 효율적으로 받을 수 있는 파일 묶음으로 만드는 도구.,"번들러(Bundler) 용어는 여러 모듈과 자산을 브라우저가 효율적으로 받을 수 있는 파일 묶음으로 만드는 도구. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 페이지별 JavaScript 번들을 생성해 로딩을 줄임. 관련해서는 빌드, 코드 스플리팅, 모듈 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",페이지별 JavaScript 번들을 생성해 로딩을 줄임.,빌드;코드 스플리팅;모듈,Next.js Docs,https://nextjs.org/docs,npm Docs - About npm,https://docs.npmjs.com/about-npm,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-053,개발 일반,개발 일반,트랜스파일러,Transpiler,,한 언어나 문법으로 작성한 코드를 다른 실행 가능한 코드로 변환하는 도구.,"트랜스파일러(Transpiler) 용어는 한 언어나 문법으로 작성한 코드를 다른 실행 가능한 코드로 변환하는 도구. 자세히 보기에서는 이 용어를 개발 일반 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: TypeScript를 JavaScript로 변환. 관련해서는 TypeScript, 빌드, 번들러 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",TypeScript를 JavaScript로 변환.,TypeScript;빌드;번들러,TypeScript Documentation,https://www.typescriptlang.org/docs/,Next.js Docs,https://nextjs.org/docs,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-054,테스트·품질,개발 일반,린팅,Linting,,코드 스타일과 잠재 오류를 규칙 기반으로 자동 검사하는 과정.,"린팅(Linting) 용어는 코드 스타일과 잠재 오류를 규칙 기반으로 자동 검사하는 과정. 자세히 보기에서는 이 용어를 테스트·품질 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 사용하지 않는 변수를 배포 전에 발견. 관련해서는 ESLint, 코드 품질, CI 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",사용하지 않는 변수를 배포 전에 발견.,ESLint;코드 품질;CI,GitHub Docs - GitHub Actions,https://docs.github.com/en/actions,TypeScript Documentation,https://www.typescriptlang.org/docs/,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-055,테스트·품질,개발 일반,포매팅,Formatting,,"코드 줄바꿈, 들여쓰기, 따옴표 같은 표현 형식을 일관되게 맞추는 작업.","포매팅(Formatting) 용어는 코드 줄바꿈, 들여쓰기, 따옴표 같은 표현 형식을 일관되게 맞추는 작업. 자세히 보기에서는 이 용어를 테스트·품질 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 팀 전체가 같은 코드 스타일로 저장. 관련해서는 린팅, 코드 리뷰, 유지보수 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",팀 전체가 같은 코드 스타일로 저장.,린팅;코드 리뷰;유지보수,GitHub Docs - Repositories,https://docs.github.com/en/repositories,GitHub Docs - GitHub Actions,https://docs.github.com/en/actions,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-056,프론트엔드,프론트엔드,시맨틱 HTML,Semantic HTML,,콘텐츠의 의미에 맞는 HTML 요소를 사용해 구조와 접근성을 높이는 작성 방식.,"시맨틱 HTML(Semantic HTML) 용어는 콘텐츠의 의미에 맞는 HTML 요소를 사용해 구조와 접근성을 높이는 작성 방식. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 버튼 기능에는 div 대신 button 요소를 사용. 관련해서는 HTML, 접근성, ARIA 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",버튼 기능에는 div 대신 button 요소를 사용.,HTML;접근성;ARIA,MDN Web Docs - HTML,https://developer.mozilla.org/en-US/docs/Web/HTML,MDN Web Docs - Accessibility,https://developer.mozilla.org/en-US/docs/Web/Accessibility,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-057,프론트엔드,프론트엔드,ARIA,Accessible Rich Internet Applications,ARIA,보조기술이 동적 UI의 역할과 상태를 이해하도록 보완하는 접근성 속성 체계.,"ARIA(Accessible Rich Internet Applications) 용어는 보조기술이 동적 UI의 역할과 상태를 이해하도록 보완하는 접근성 속성 체계. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 탭 UI에 role과 aria-selected를 지정. 관련해서는 접근성, 시맨틱 HTML, WCAG 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",탭 UI에 role과 aria-selected를 지정.,접근성;시맨틱 HTML;WCAG,W3C - WAI-ARIA 1.2,https://www.w3.org/TR/wai-aria-1.2/,MDN Web Docs - Accessibility,https://developer.mozilla.org/en-US/docs/Web/Accessibility,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-058,프론트엔드,프론트엔드,폼 검증,Form Validation,,사용자가 입력한 값이 형식과 조건에 맞는지 확인하는 절차.,"폼 검증(Form Validation) 용어는 사용자가 입력한 값이 형식과 조건에 맞는지 확인하는 절차. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 전화번호 형식이 맞지 않으면 제출을 막음. 관련해서는 HTML, JavaScript, 입력 검증 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",전화번호 형식이 맞지 않으면 제출을 막음.,HTML;JavaScript;입력 검증,MDN Web Docs - HTML,https://developer.mozilla.org/en-US/docs/Web/HTML,MDN Web Docs - JavaScript,https://developer.mozilla.org/en-US/docs/Web/JavaScript,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-059,백엔드·API,백엔드·API,Fetch API,Fetch API,,브라우저에서 HTTP 요청을 보내고 응답을 처리하는 JavaScript API.,"Fetch API(Fetch API) 용어는 브라우저에서 HTTP 요청을 보내고 응답을 처리하는 JavaScript API. 자세히 보기에서는 이 용어를 백엔드·API 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 상담 폼 제출 시 서버 API로 데이터를 전송. 관련해서는 AJAX, HTTP, JSON 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",상담 폼 제출 시 서버 API로 데이터를 전송.,AJAX;HTTP;JSON,MDN Web Docs - Fetch API,https://developer.mozilla.org/en-US/docs/Web/API/Fetch_API,MDN Web Docs - HTTP,https://developer.mozilla.org/en-US/docs/Web/HTTP,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-060,백엔드·API,백엔드·API,AJAX,Asynchronous JavaScript and XML,AJAX,페이지 전체를 새로고침하지 않고 비동기로 서버와 데이터를 주고받는 방식.,"AJAX(Asynchronous JavaScript and XML) 용어는 페이지 전체를 새로고침하지 않고 비동기로 서버와 데이터를 주고받는 방식. 자세히 보기에서는 이 용어를 백엔드·API 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 검색어 입력 중 추천 키워드를 즉시 불러옴. 관련해서는 Fetch API, SPA, JSON 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",검색어 입력 중 추천 키워드를 즉시 불러옴.,Fetch API;SPA;JSON,MDN Web Docs - Fetch API,https://developer.mozilla.org/en-US/docs/Web/API/Fetch_API,MDN Web Docs - JavaScript,https://developer.mozilla.org/en-US/docs/Web/JavaScript,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-061,백엔드·API,백엔드·API,웹소켓,WebSocket,,클라이언트와 서버가 하나의 연결로 양방향 실시간 통신을 하는 기술.,"웹소켓(WebSocket) 용어는 클라이언트와 서버가 하나의 연결로 양방향 실시간 통신을 하는 기술. 자세히 보기에서는 이 용어를 백엔드·API 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 관리자 화면에 새 상담 알림을 실시간 표시. 관련해서는 실시간, 이벤트, SSE 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",관리자 화면에 새 상담 알림을 실시간 표시.,실시간;이벤트;SSE,MDN Web Docs - WebSocket API,https://developer.mozilla.org/en-US/docs/Web/API/WebSockets_API,MDN Web Docs - HTTP,https://developer.mozilla.org/en-US/docs/Web/HTTP,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-062,백엔드·API,백엔드·API,서버 센트 이벤트,Server-Sent Events,SSE,서버가 브라우저로 단방향 실시간 이벤트를 지속 전송하는 방식.,"서버 센트 이벤트(Server-Sent Events) 용어는 서버가 브라우저로 단방향 실시간 이벤트를 지속 전송하는 방식. 자세히 보기에서는 이 용어를 백엔드·API 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 상담 현황 변경을 관리자 화면에 스트리밍. 관련해서는 WebSocket, HTTP, 실시간 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",상담 현황 변경을 관리자 화면에 스트리밍.,WebSocket;HTTP;실시간,MDN Web Docs - Server-sent events,https://developer.mozilla.org/en-US/docs/Web/API/Server-sent_events,MDN Web Docs - HTTP,https://developer.mozilla.org/en-US/docs/Web/HTTP,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-063,프론트엔드,프론트엔드,서비스 워커,Service Worker,,"브라우저와 네트워크 사이에서 캐시, 오프라인, 푸시 같은 기능을 처리하는 스크립트.","서비스 워커(Service Worker) 용어는 브라우저와 네트워크 사이에서 캐시, 오프라인, 푸시 같은 기능을 처리하는 스크립트. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 재방문 시 주요 페이지를 캐시에서 빠르게 표시. 관련해서는 PWA, 캐시, 오프라인 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",재방문 시 주요 페이지를 캐시에서 빠르게 표시.,PWA;캐시;오프라인,MDN Web Docs - Service Worker API,https://developer.mozilla.org/en-US/docs/Web/API/Service_Worker_API,MDN Web Docs - Progressive web apps,https://developer.mozilla.org/en-US/docs/Web/Progressive_web_apps,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-064,프론트엔드,프론트엔드,프로그레시브 웹앱,Progressive Web App,PWA,웹 기술로 앱처럼 설치 가능하고 안정적인 사용자 경험을 제공하는 방식.,"프로그레시브 웹앱(Progressive Web App) 용어는 웹 기술로 앱처럼 설치 가능하고 안정적인 사용자 경험을 제공하는 방식. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 홈 화면에 추가 가능한 병원 예약 웹앱을 구성. 관련해서는 서비스 워커, 매니페스트, 오프라인 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",홈 화면에 추가 가능한 병원 예약 웹앱을 구성.,서비스 워커;매니페스트;오프라인,MDN Web Docs - Progressive web apps,https://developer.mozilla.org/en-US/docs/Web/Progressive_web_apps,MDN Web Docs - Service Worker API,https://developer.mozilla.org/en-US/docs/Web/API/Service_Worker_API,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-065,보안·인증,백엔드·API,쿠키,Cookie,,서버가 브라우저에 저장시키고 이후 요청에 함께 보낼 수 있는 작은 데이터.,"쿠키(Cookie) 용어는 서버가 브라우저에 저장시키고 이후 요청에 함께 보낼 수 있는 작은 데이터. 자세히 보기에서는 이 용어를 보안·인증 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 로그인 세션 식별자를 보안 쿠키에 저장. 관련해서는 세션, SameSite, 인증 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",로그인 세션 식별자를 보안 쿠키에 저장.,세션;SameSite;인증,MDN Web Docs - HTTP cookies,https://developer.mozilla.org/en-US/docs/Web/HTTP/Guides/Cookies,MDN Web Docs - HTTP,https://developer.mozilla.org/en-US/docs/Web/HTTP,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-066,보안·인증,백엔드·API,세션,Session,,사용자의 로그인 상태나 일시적 상태를 서버 또는 클라이언트에서 유지하는 방식.,"세션(Session) 용어는 사용자의 로그인 상태나 일시적 상태를 서버 또는 클라이언트에서 유지하는 방식. 자세히 보기에서는 이 용어를 보안·인증 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 관리자 로그인 상태를 세션으로 유지. 관련해서는 쿠키, 인증, JWT 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",관리자 로그인 상태를 세션으로 유지.,쿠키;인증;JWT,MDN Web Docs - HTTP cookies,https://developer.mozilla.org/en-US/docs/Web/HTTP/Guides/Cookies,OpenID Foundation - How OpenID Connect Works,https://openid.net/developers/how-connect-works/,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-067,프론트엔드,프론트엔드,로컬 스토리지,Local Storage,,브라우저에 키-값 데이터를 지속 저장하는 Web Storage 기능.,"로컬 스토리지(Local Storage) 용어는 브라우저에 키-값 데이터를 지속 저장하는 Web Storage 기능. 자세히 보기에서는 이 용어를 프론트엔드 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 사용자가 선택한 테마를 브라우저에 저장. 관련해서는 세션 스토리지, 쿠키, 프라이버시 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",사용자가 선택한 테마를 브라우저에 저장.,세션 스토리지;쿠키;프라이버시,MDN Web Docs - Web Storage API,https://developer.mozilla.org/en-US/docs/Web/API/Web_Storage_API,MDN Web Docs - JavaScript,https://developer.mozilla.org/en-US/docs/Web/JavaScript,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
DEV-068,보안·인증,백엔드·API,CORS,Cross-Origin Resource Sharing,CORS,다른 출처의 리소스 요청을 브라우저가 허용할지 판단하는 HTTP 기반 보안 메커니즘.,"CORS(Cross-Origin Resource Sharing) 용어는 다른 출처의 리소스 요청을 브라우저가 허용할지 판단하는 HTTP 기반 보안 메커니즘. 자세히 보기에서는 이 용어를 보안·인증 관점에서 이해하면 좋다. 실무에서는 요구사항 확인, 구현 방식 선택, 운영 리스크 점검에 함께 쓰이며, 예: 프론트엔드 도메인에서 API 도메인 호출을 허용. 관련해서는 동일 출처 정책, HTTP 헤더, API 항목을 함께 보면 개념 간 차이를 더 명확히 구분할 수 있다.",프론트엔드 도메인에서 API 도메인 호출을 허용.,동일 출처 정책;HTTP 헤더;API,MDN Web Docs - CORS,https://developer.mozilla.org/en-US/docs/Web/HTTP/Guides/CORS,MDN Web Docs - HTTP,https://developer.mozilla.org/en-US/docs/Web/HTTP,"첨부 마크다운의 기존 개발 용어와 공식 문서의 정의·사용 맥락을 대조했고, 중복 정규화 검사 후 사이트 카드와 자세히 보기 양쪽에 쓸 수 있도록 한국어로 재정리함.",high,verified
