id,category,badge_label,korean_term,english_term,acronym,short_definition,detailed_definition,example,related_terms,source_1_name,source_1_url,source_2_name,source_2_url,verification_note,confidence,audit_status
MAD-038,캠페인 구조,광고 지표,광고 관련성,Ad Relevance,,광고가 사용자 검색어나 관심과 얼마나 잘 맞는지 나타내는 품질 요소.,"광고가 사용자 검색어나 관심과 얼마나 잘 맞는지 나타내는 품질 요소. 실무에서는 캠페인 구조 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",키워드와 광고 문구를 같은 의도에 맞게 정렬.,품질평가점수;검색 의도;CTR,Google Ads Help - About Ad Rank,https://support.google.com/google-ads/answer/1722122,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-039,캠페인 구조,광고 지표,예상 클릭률,Expected CTR,,광고가 노출됐을 때 클릭될 가능성에 대한 예측.,"광고가 노출됐을 때 클릭될 가능성에 대한 예측. 실무에서는 캠페인 구조 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",검색어와 문구가 맞으면 예상 CTR이 높아질 수 있음.,품질평가점수;CTR;광고 순위,Google Ads Help - About Ad Rank,https://support.google.com/google-ads/answer/1722122,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-040,캠페인 구조,광고 지표,랜딩 페이지 경험,Landing Page Experience,,광고 클릭 후 페이지가 관련성 있고 사용하기 쉬운지 평가하는 요소.,"광고 클릭 후 페이지가 관련성 있고 사용하기 쉬운지 평가하는 요소. 실무에서는 캠페인 구조 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",모바일 속도와 광고 메시지 일치를 개선.,품질평가점수;전환율;랜딩 페이지,Google Ads Help - About Ad Rank,https://support.google.com/google-ads/answer/1722122,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-041,채널·형식,광고 채널,검색 광고,Search Advertising,,사용자 검색어에 맞춰 검색 결과 영역에 노출되는 광고.,"사용자 검색어에 맞춰 검색 결과 영역에 노출되는 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",브랜드명이나 구매 의도 키워드에 광고 게재.,키워드;CPC;검색어,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Ads Help - About Ad Rank,https://support.google.com/google-ads/answer/1722122,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-042,채널·형식,채널·매체,디스플레이 광고,Display Advertising,,"배너, 이미지, 영상 형태로 웹·앱 지면에 노출되는 광고.","디스플레이 광고는 웹사이트나 앱의 광고 지면에 이미지, HTML, 영상 등의 시각 소재를 보여주는 광고다. 인지도, 리마케팅, 도달 확대에 자주 쓰이며 CPM, CTR, viewability로 성과를 본다.",병원 이벤트 이미지를 지역 뉴스 사이트 배너로 노출.,배너 광고;CPM;리타겟팅;가시성,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help,https://support.google.com/google-ads/answer/6319,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-043,채널·형식,광고 채널,동영상 광고,Video Advertising,,"동영상 콘텐츠 전후나 중간, 피드에서 노출되는 광고.","동영상 콘텐츠 전후나 중간, 피드에서 노출되는 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",15초 제품 소개 영상을 유튜브에 게재.,CPV;완료 조회;VTR,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-044,채널·형식,광고 채널,소셜 광고,Social Advertising,,"소셜 플랫폼의 피드, 스토리, 릴스 등에 노출되는 광고.","소셜 플랫폼의 피드, 스토리, 릴스 등에 노출되는 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",관심사 타겟으로 인스타그램 피드 광고 운영.,광고 세트;오디언스;참여율,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"플랫폼별 표현 차이가 있거나 업계 실무 용어라 표준화 수준을 확인했고, 공식 문서의 공통 사용 맥락으로 보수적으로 정의함.",medium,verified
MAD-045,채널·형식,광고 채널,리테일 미디어,Retail Media,,유통사나 마켓플레이스의 쇼핑 데이터와 지면을 활용하는 광고.,"유통사나 마켓플레이스의 쇼핑 데이터와 지면을 활용하는 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",마켓플레이스 검색 결과에 상품 광고 노출.,Sponsored Products;ACOS;쇼핑 광고,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-046,채널·형식,광고 채널,스폰서드 프로덕트,Sponsored Products,,상품 단위로 쇼핑 검색과 상세 페이지에 노출되는 리테일 광고.,"상품 단위로 쇼핑 검색과 상세 페이지에 노출되는 리테일 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",아마존 상품 검색 결과에 제품 광고 게재.,ACOS;CPC;리테일 미디어,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-047,채널·형식,광고 채널,쇼핑 광고,Shopping Ads,,"상품 이미지, 가격, 판매자 정보를 함께 보여주는 광고.","상품 이미지, 가격, 판매자 정보를 함께 보여주는 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",검색 결과에 상품 사진과 가격을 표시.,제품 피드;판매자 센터;리테일 미디어,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-048,채널·형식,광고 채널,앱 광고,App Advertising,,"앱 설치, 참여, 구매를 유도하기 위한 광고.","앱 설치, 참여, 구매를 유도하기 위한 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",모바일 게임 설치 캠페인 운영.,CPI;앱 이벤트;SKAdNetwork,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Analytics Help - Recommended Events,https://support.google.com/analytics/answer/9267735,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-049,채널·형식,광고 채널,이메일 마케팅,Email Marketing,,"이메일을 통해 고객에게 정보, 제안, 관계 메시지를 전달하는 채널.","이메일을 통해 고객에게 정보, 제안, 관계 메시지를 전달하는 채널. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",장바구니 이탈 고객에게 쿠폰 이메일 발송.,CRM;오픈율;리텐션,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"플랫폼별 표현 차이가 있거나 업계 실무 용어라 표준화 수준을 확인했고, 공식 문서의 공통 사용 맥락으로 보수적으로 정의함.",medium,verified
MAD-050,채널·형식,광고 채널,제휴 마케팅,Affiliate Marketing,,제휴사가 성과를 만들면 수수료를 지급하는 성과형 마케팅.,"제휴사가 성과를 만들면 수수료를 지급하는 성과형 마케팅. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",블로그 추천 링크로 발생한 구매에 커미션 지급.,CPA;전환;어트리뷰션,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-051,채널·형식,광고 채널,인플루언서 마케팅,Influencer Marketing,,영향력 있는 창작자나 계정을 통해 브랜드 메시지를 전달하는 활동.,"영향력 있는 창작자나 계정을 통해 브랜드 메시지를 전달하는 활동. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",크리에이터 리뷰 영상으로 신제품을 소개.,브랜드 인지도;UGC;참여율,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"플랫폼별 표현 차이가 있거나 업계 실무 용어라 표준화 수준을 확인했고, 공식 문서의 공통 사용 맥락으로 보수적으로 정의함.",medium,verified
MAD-052,채널·형식,광고 채널,커넥티드 TV 광고,Connected TV Advertising,CTV,인터넷 연결 TV 환경에서 스트리밍 콘텐츠와 함께 노출되는 광고.,"인터넷 연결 TV 환경에서 스트리밍 콘텐츠와 함께 노출되는 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",OTT 앱에서 30초 브랜드 광고 송출.,동영상 광고;OTT;완료 조회,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-053,채널·형식,광고 채널,디지털 옥외광고,Digital Out-of-home,DOOH,디지털 스크린 기반의 옥외 광고.,"디지털 스크린 기반의 옥외 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",지하철 전광판에 시간대별 광고 송출.,프로그래매틱;도달;빈도,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-054,채널·형식,광고 형식,네이티브 광고,Native Advertising,,매체 콘텐츠의 형식과 흐름에 맞게 자연스럽게 노출되는 광고.,"매체 콘텐츠의 형식과 흐름에 맞게 자연스럽게 노출되는 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",뉴스 피드 안에 추천 기사 형태로 광고 표시.,스폰서드 콘텐츠;콘텐츠 마케팅;IAB,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-055,채널·형식,광고 형식,배너 광고,Banner Ad,,웹이나 앱 지면에 이미지나 HTML로 표시되는 대표적 디스플레이 광고.,"웹이나 앱 지면에 이미지나 HTML로 표시되는 대표적 디스플레이 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",300x250 사각 배너를 기사 옆에 노출.,디스플레이 광고;IAB;CPM,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-056,채널·형식,광고 형식,다이내믹 광고,Dynamic Ad,,사용자 행동이나 상품 피드에 따라 소재 내용을 자동으로 바꾸는 광고.,"사용자 행동이나 상품 피드에 따라 소재 내용을 자동으로 바꾸는 광고. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",본 상품과 유사한 제품을 자동 추천 광고로 표시.,제품 피드;리마케팅;개인화,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-057,채널·형식,광고 채널,퍼포먼스 맥스,Performance Max,PMax,Google의 여러 지면에 목표 기반으로 자동 게재되는 캠페인 유형.,"Google의 여러 지면에 목표 기반으로 자동 게재되는 캠페인 유형. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","검색, 유튜브, 디스플레이 지면에 자동 최적화.",자동 입찰;전환;소재 자산,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Ads Help - About Ad Rank,https://support.google.com/google-ads/answer/1722122,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-058,채널·형식,광고 형식,반응형 검색 광고,Responsive Search Ad,RSA,여러 제목과 설명을 조합해 검색어에 맞는 광고를 만드는 형식.,"여러 제목과 설명을 조합해 검색어에 맞는 광고를 만드는 형식. 실무에서는 채널·형식 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",제목 10개와 설명 4개를 입력해 자동 조합.,검색 광고;광고 카피;품질,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Ads Help - About Ad Rank,https://support.google.com/google-ads/answer/1722122,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-059,측정 지표,지표·측정,노출,Impression,,광고나 콘텐츠가 화면에 표시된 총 횟수.,노출은 광고 또는 콘텐츠가 사용자 화면에 표시된 횟수다. 한 사용자가 여러 번 보거나 같은 지면이 반복 표시되면 중복을 포함해 집계될 수 있어 도달과 구분해서 해석해야 한다.,"배너 광고가 하루 동안 50,000회 노출됨.",도달;빈도;CPM;가시성,Google Ads Help,https://support.google.com/google-ads/answer/6319,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-060,측정 지표,지표·측정,도달,Reach,,광고나 콘텐츠를 본 순 사용자 수.,도달은 중복 노출을 제외하고 광고나 콘텐츠를 본 고유 사용자 수를 뜻한다. 브랜드 인지도 캠페인에서는 얼마나 많은 사람에게 메시지가 닿았는지 판단하는 핵심 지표다.,"노출 150,000회, 도달 50,000명, 평균 빈도 3회.",노출;빈도;브랜드 인지도,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help,https://support.google.com/google-ads/answer/6319,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-061,측정 지표,광고 지표,빈도,Frequency,,한 사용자가 평균적으로 광고를 본 횟수.,"한 사용자가 평균적으로 광고를 본 횟수. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","도달 5만 명, 노출 15만 회면 빈도 3.",도달;노출;소재 피로도,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-062,측정 지표,광고 지표,클릭,Click,,사용자가 광고나 링크를 눌러 상호작용한 횟수.,"사용자가 광고나 링크를 눌러 상호작용한 횟수. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",검색 광고에서 2천 클릭 발생.,CTR;CPC;랜딩 페이지,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-063,측정 지표,지표·측정,클릭률,Click-through Rate,CTR,노출 대비 클릭이 발생한 비율.,"CTR은 광고나 검색 결과가 노출된 횟수 중 클릭으로 이어진 비율이다. 광고 문구, 소재, 타겟, 검색 의도 일치도와 관련이 크지만 전환율과 함께 해석해야 한다.","노출 10,000회, 클릭 300회면 CTR 3%.",노출;클릭;CPC;광고 관련성,Google Ads Help,https://support.google.com/google-ads/answer/6319,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-064,측정 지표,지표·측정,클릭당 비용,Cost per Click,CPC,광고 클릭 1회에 지불하는 평균 단가.,"CPC는 클릭 1회당 평균 비용이며 입찰가, 경쟁 강도, 품질, 광고 순위의 영향을 받는다. 낮은 CPC보다 전환 가능성이 있는 클릭을 확보하는 것이 더 중요할 수 있다.","광고비 20만원, 클릭 1,000회면 CPC 200원.",클릭;CTR;입찰가;품질평가점수,Google Ads Help,https://support.google.com/google-ads/answer/6319,Google Ads Help - About Ad Rank,https://support.google.com/google-ads/answer/1722122,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-065,측정 지표,지표·측정,천 회 노출당 비용,Cost per Mille,CPM,"광고 1,000회 노출당 비용.","CPM은 노출 1,000회당 지불하는 비용으로 브랜드 인지도, 도달, 디스플레이·동영상 캠페인에서 자주 쓰인다. 클릭이나 전환이 아니라 노출 구매 효율을 보는 지표다.","CPM 5,000원이면 10만 노출에 약 50만원 지출.",노출;도달;빈도;디스플레이 광고,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help,https://support.google.com/google-ads/answer/6319,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-066,측정 지표,광고 지표,조회당 비용,Cost per View,CPV,동영상 조회 1회당 지불한 평균 비용.,"동영상 조회 1회당 지불한 평균 비용. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",유튜브 광고 조회당 50원 지출.,동영상 광고;VTR;완료 조회,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-067,측정 지표,지표·측정,행동당 비용,Cost per Action,CPA,전환 1건을 얻는 데 든 평균 광고 비용.,"CPA는 예약, 문의, 구매처럼 정한 행동 한 건을 만들기 위해 지출한 평균 비용이다. 전환 품질이 낮으면 CPA가 낮아도 비즈니스 성과가 약할 수 있어 리드 품질과 함께 봐야 한다.",광고비 100만원으로 상담 신청 50건이면 CPA 2만원.,전환;목표 CPA;CPL;ROAS,Google Ads Help,https://support.google.com/google-ads/answer/6319,Google Analytics Help - Recommended Events,https://support.google.com/analytics/answer/9267735,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-068,측정 지표,광고 지표,리드당 비용,Cost per Lead,CPL,리드 1건을 확보하는 데 든 비용.,"리드 1건을 확보하는 데 든 비용. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","자료 다운로드 리드당 8,000원.",리드 생성;generate_lead;CPA,Google Analytics Help - Recommended Events,https://support.google.com/analytics/answer/9267735,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-069,측정 지표,광고 지표,설치당 비용,Cost per Install,CPI,앱 설치 1건을 얻는 데 든 광고 비용.,"앱 설치 1건을 얻는 데 든 광고 비용. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","모바일 앱 설치당 1,500원.",앱 광고;install;전환,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Analytics Help - Recommended Events,https://support.google.com/analytics/answer/9267735,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-070,측정 지표,지표·측정,광고비 대비 매출,Return on Ad Spend,ROAS,광고비 대비 발생한 매출 효율.,"ROAS는 광고비 1원당 얼마의 광고 매출이 발생했는지 보여주는 지표다. 매출 기준 효율을 보기 좋지만 마진, 신규 고객 비율, 장기 LTV를 함께 보지 않으면 과대평가될 수 있다.",광고비 100만원으로 매출 500만원이면 ROAS 500%.,ACOS;광고비;전환 가치;수익성,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,Google Ads Help,https://support.google.com/google-ads/answer/6319,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-071,측정 지표,광고 지표,광고매출원가율,Advertising Cost of Sales,ACOS,광고 매출 대비 광고비 비율.,"광고 매출 대비 광고비 비율. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","광고비 50만원, 광고 매출 200만원이면 ACOS 25%.",ROAS;리테일 미디어;수익성,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-072,측정 지표,지표·측정,투자수익률,Return on Investment,ROI,투입 비용 대비 순이익의 비율.,ROI는 광고비뿐 아니라 관련 비용을 포함한 투자 대비 순이익을 보는 지표다. ROAS가 매출 효율이라면 ROI는 비용을 뺀 수익성에 더 가까운 판단 기준이다.,캠페인 총비용과 순이익을 비교해 ROI를 계산.,ROAS;CAC;수익성;마케팅 효율비,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-073,측정 지표,지표·측정,전환율,Conversion Rate,CVR,방문자나 클릭 중 실제 예약·문의·구매로 이어진 비율.,"전환율은 방문, 클릭, 세션 등 기준 모수 대비 전환이 발생한 비율이다. 광고 성과뿐 아니라 랜딩 페이지 설득력, 폼 UX, 상담 연결 구조를 함께 보여준다.","클릭 1,000회 중 상담 신청 40건이면 전환율 4%.",전환;랜딩 페이지;CPA;A/B 테스트,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-074,측정 지표,광고 지표,평균 주문 금액,Average Order Value,AOV,구매 1건당 평균 매출액.,"구매 1건당 평균 매출액. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","매출 1,000만원, 주문 500건이면 AOV 2만원.",purchase;ROAS;CLV,Google Analytics Help - Recommended Events,https://support.google.com/analytics/answer/9267735,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
