id,category,badge_label,korean_term,english_term,acronym,short_definition,detailed_definition,example,related_terms,source_1_name,source_1_url,source_2_name,source_2_url,verification_note,confidence,audit_status
AI-048,모델 학습,AI 기술,경사하강법,Gradient Descent,,손실이 줄어드는 방향으로 파라미터를 반복 업데이트하는 최적화 방법.,손실 함수의 기울기를 계산해 반대 방향으로 조금씩 이동하며 더 나은 파라미터를 찾는다.,가중치를 학습률만큼 조정해 손실을 낮춤.,역전파;학습률;옵티마이저,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,AWS - What is Machine Learning?,https://aws.amazon.com/what-is/machine-learning/,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-049,모델 학습,AI 기술,역전파,Backpropagation,,신경망의 각 파라미터가 손실에 미치는 영향을 계산하는 알고리즘.,출력층의 오류를 뒤쪽 층에서 앞쪽 층으로 전파해 기울기를 효율적으로 구한다.,딥러닝 모델이 모든 층의 가중치를 업데이트.,경사하강법;신경망;손실 함수,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,Microsoft Learn - Deep learning vs. machine learning,https://learn.microsoft.com/en-us/azure/machine-learning/concept-deep-learning-vs-machine-learning?view=azureml-api-2,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-050,모델 학습,AI 기술,학습률,Learning Rate,,한 번의 업데이트에서 파라미터를 얼마나 크게 바꿀지 정하는 값.,너무 크면 학습이 불안정하고 너무 작으면 수렴이 느려질 수 있다.,0.1에서 발산해 0.001로 낮춤.,경사하강법;하이퍼파라미터;옵티마이저,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,AWS - What is Machine Learning?,https://aws.amazon.com/what-is/machine-learning/,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-051,모델 학습,AI 기술,에포크,Epoch,,훈련 데이터 전체를 한 번 학습에 사용한 단위.,여러 에포크 동안 데이터를 반복해 보며 모델 파라미터를 점진적으로 개선한다.,10에포크 동안 모델 학습.,배치 크기;학습률;훈련 데이터,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,AWS - What is Machine Learning?,https://aws.amazon.com/what-is/machine-learning/,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-052,모델 학습,AI 기술,배치 크기,Batch Size,,한 번의 파라미터 업데이트에 사용하는 샘플 수.,"계산 효율, 메모리 사용량, 기울기 안정성에 영향을 주는 학습 설정이다.",배치 크기 64로 GPU 메모리에 맞춰 학습.,에포크;학습률;미니배치,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,AWS - What is Machine Learning?,https://aws.amazon.com/what-is/machine-learning/,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-053,모델 학습,AI 기술,옵티마이저,Optimizer,,손실을 줄이도록 파라미터 업데이트 규칙을 정하는 알고리즘.,"SGD, Adam, AdaGrad처럼 기울기와 과거 업데이트 정보를 이용해 학습을 진행한다.",Adam 옵티마이저로 언어 모델 미세조정.,경사하강법;학습률;파라미터,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,AWS - What is Machine Learning?,https://aws.amazon.com/what-is/machine-learning/,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-054,딥러닝,AI 기술,신경망,Neural Network,,노드와 가중치가 층으로 연결된 학습 모델.,"입력층, 은닉층, 출력층을 거치며 비선형 변환을 누적해 복잡한 함수를 근사한다.",이미지 픽셀을 여러 층으로 처리해 클래스를 예측.,딥러닝;활성화 함수;역전파,Microsoft Learn - Deep learning vs. machine learning,https://learn.microsoft.com/en-us/azure/machine-learning/concept-deep-learning-vs-machine-learning?view=azureml-api-2,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-055,딥러닝,AI 기술,활성화 함수,Activation Function,,신경망이 비선형 관계를 학습하도록 하는 함수.,각 뉴런의 선형 결합 결과를 변환해 복잡한 패턴을 표현할 수 있게 한다.,"ReLU로 음수 입력은 0, 양수는 그대로 통과.",ReLU;Sigmoid;신경망,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,Microsoft Learn - Deep learning vs. machine learning,https://learn.microsoft.com/en-us/azure/machine-learning/concept-deep-learning-vs-machine-learning?view=azureml-api-2,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-056,딥러닝,AI 기술,합성곱 신경망,Convolutional Neural Network,CNN,이미지처럼 격자 구조 데이터에서 지역 패턴을 잘 잡는 신경망.,"합성곱 필터로 가장자리, 질감, 형태 같은 공간적 특징을 계층적으로 학습한다.",사진에서 고양이와 개 분류.,컴퓨터 비전;객체 탐지;딥러닝,Microsoft Learn - Deep learning vs. machine learning,https://learn.microsoft.com/en-us/azure/machine-learning/concept-deep-learning-vs-machine-learning?view=azureml-api-2,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-057,딥러닝,AI 기술,순환 신경망,Recurrent Neural Network,RNN,순서가 있는 데이터의 이전 상태를 활용하는 신경망.,"시퀀스의 과거 정보를 내부 상태로 전달해 텍스트, 음성, 시계열을 처리한다.",문장 단어 순서를 반영해 다음 단어 예측.,LSTM;시계열;Transformer,Microsoft Learn - Deep learning vs. machine learning,https://learn.microsoft.com/en-us/azure/machine-learning/concept-deep-learning-vs-machine-learning?view=azureml-api-2,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-058,딥러닝,AI 기술,트랜스포머,Transformer,,주의 메커니즘을 중심으로 시퀀스를 병렬 처리하는 신경망 구조.,순환이나 합성곱 없이 self-attention으로 토큰 간 관계를 계산해 현대 LLM의 기반이 되었다.,번역 모델이 문장 전체 토큰 관계를 동시에 계산.,어텐션;LLM;인코더,Vaswani et al. - Attention Is All You Need,https://arxiv.org/abs/1706.03762,Microsoft Learn - Deep learning vs. machine learning,https://learn.microsoft.com/en-us/azure/machine-learning/concept-deep-learning-vs-machine-learning?view=azureml-api-2,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-059,딥러닝,AI 기술,어텐션,Attention,,입력의 어떤 부분이 중요한지 가중치를 두어 참고하는 메커니즘.,모델이 출력 생성 시 관련 토큰이나 특징에 더 큰 가중치를 부여하도록 한다.,번역 중 대명사가 가리키는 앞 단어에 집중.,셀프 어텐션;멀티헤드 어텐션;트랜스포머,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,Vaswani et al. - Attention Is All You Need,https://arxiv.org/abs/1706.03762,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-060,딥러닝,AI 기술,셀프 어텐션,Self-attention,,같은 시퀀스 안의 토큰들이 서로를 참고해 표현을 갱신하는 방식.,각 토큰이 다른 모든 토큰과의 관련도를 계산해 문맥 정보를 반영한다.,문장 안에서 '그것'이 어떤 명사를 가리키는지 반영.,어텐션;트랜스포머;문맥창,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,Vaswani et al. - Attention Is All You Need,https://arxiv.org/abs/1706.03762,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-061,딥러닝,AI 기술,멀티헤드 어텐션,Multi-head Attention,,여러 어텐션 계산을 병렬로 수행해 다양한 관계를 포착하는 구조.,각 헤드가 서로 다른 관점의 토큰 관계를 학습하고 결과를 결합한다.,"한 헤드는 문법 관계, 다른 헤드는 의미 관계에 집중.",셀프 어텐션;트랜스포머;헤드,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,Vaswani et al. - Attention Is All You Need,https://arxiv.org/abs/1706.03762,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-062,LLM,AI 기술,임베딩,Embedding,,단어나 문서 같은 대상을 의미가 담긴 숫자 벡터로 표현한 것.,"의미가 비슷한 항목이 벡터 공간에서 가까워지도록 학습된 표현이며 검색, 군집, 추천에 쓰인다.",질문과 문서 조각을 임베딩해 유사도 검색.,벡터 데이터베이스;의미 검색;토큰,OpenAI API - Vector embeddings,https://developers.openai.com/api/docs/guides/embeddings,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-063,LLM,AI 기본,토큰,Token,,모델이 텍스트를 처리하는 기본 단위.,"단어, 하위 단어, 문자 조각 등이 될 수 있으며 LLM 입력과 출력 길이 계산의 기준이 된다.",'unbelievable'이 여러 하위 토큰으로 나뉨.,토큰화;문맥창;어휘집,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,Hugging Face Transformers Glossary,https://huggingface.co/docs/transformers/en/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-064,LLM,AI 기술,토큰화,Tokenization,,텍스트를 모델이 처리할 토큰 단위로 나누는 과정.,문자열을 모델의 어휘집에 맞는 정수 토큰 시퀀스로 변환한다.,문장을 하위 단어 토큰 ID 목록으로 변환.,토큰;어휘집;LLM,Hugging Face Transformers Glossary,https://huggingface.co/docs/transformers/en/glossary,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-065,LLM,AI 기본,문맥창,Context Window,,모델이 한 번에 참고할 수 있는 입력과 출력 토큰의 범위.,"시스템 지시, 대화 기록, 문서, 사용자 입력이 모두 이 한도 안에서 처리된다.",긴 보고서를 넣을 때 토큰 한도를 넘으면 일부를 요약해야 함.,토큰;프롬프트;RAG,Hugging Face Transformers Glossary,https://huggingface.co/docs/transformers/en/glossary,Anthropic Docs - Prompt engineering overview,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-066,모델 학습,AI 기술,사전학습,Pretraining,,대규모 일반 데이터로 모델의 기본 표현 능력을 먼저 학습하는 단계.,이후 미세조정이나 프롬프트 기반 사용을 위해 범용 지식을 축적하는 초기 학습 과정이다.,웹 텍스트로 언어 모델을 먼저 학습.,파운데이션 모델;미세조정;자기지도학습,Devlin et al. - BERT,https://arxiv.org/abs/1810.04805,Brown et al. - Language Models are Few-Shot Learners,https://arxiv.org/abs/2005.14165,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-067,모델 학습,AI 기술,미세조정,Fine-tuning,,사전학습 모델을 특정 작업이나 도메인 데이터로 추가 학습하는 과정.,기존 모델의 가중치를 출발점으로 삼아 목표 업무에 맞게 성능과 행동을 조정한다.,법률 문서 질의응답용으로 LLM을 추가 학습.,사전학습;SFT;전이학습,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,OpenAI API - Working with evals,https://developers.openai.com/api/docs/guides/evals,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-068,LLM,AI 기술,지시문 튜닝,Instruction Tuning,,모델이 자연어 지시를 더 잘 따르도록 학습시키는 과정.,"명령, 입력, 기대 답변 예시를 사용해 범용 언어 모델을 대화형 작업 수행에 맞춘다.",'다음 문서를 요약하라' 같은 지시에 맞춰 답변.,SFT;RLHF;프롬프트,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,Brown et al. - Language Models are Few-Shot Learners,https://arxiv.org/abs/2005.14165,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-069,LLM,AI 기술,인간 피드백 기반 강화학습,Reinforcement Learning from Human Feedback,RLHF,사람의 선호 피드백을 보상 신호로 사용해 모델 출력을 조정하는 방법.,"사람이 더 선호하는 답변을 학습해 유용성, 안전성, 지시 준수 성향을 높인다.",두 답변 중 더 나은 답을 사람이 고르고 모델이 선호를 학습.,강화학습;SFT;정렬,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-070,프롬프트,AI 기본,프롬프트,Prompt,,모델에 원하는 작업을 전달하는 입력 지시문.,"사용자 질문, 시스템 지시, 예시, 제약 조건을 포함해 모델 출력의 방향을 정한다.",'초등학생도 이해하게 설명해줘'라고 요청.,시스템 프롬프트;프롬프트 엔지니어링;문맥창,Anthropic Docs - Prompt engineering overview,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,OpenAI API - Structured model outputs,https://developers.openai.com/api/docs/guides/structured-outputs,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-071,프롬프트,AI 기술,시스템 프롬프트,System Prompt,,"모델의 역할, 규칙, 제약을 우선적으로 설정하는 지시문.",대화 전체에서 모델의 행동 기준을 제공하며 사용자 입력보다 높은 수준의 정책이나 형식을 정한다.,고객지원 상담원 역할과 금지 응답을 지정.,프롬프트;가드레일;프롬프트 인젝션,Anthropic Docs - Prompt engineering overview,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,OpenAI API - Structured model outputs,https://developers.openai.com/api/docs/guides/structured-outputs,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-072,프롬프트,AI 기술,프롬프트 엔지니어링,Prompt Engineering,,모델이 원하는 결과를 내도록 입력 구조와 표현을 설계하는 방법.,"역할, 맥락, 예시, 출력 형식, 검증 절차를 조합해 응답 품질과 일관성을 높인다.",요약 길이와 대상 독자를 명확히 지정.,프롬프트;퓨샷;구조화 출력,Anthropic Docs - Prompt engineering overview,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,OpenAI API - Structured model outputs,https://developers.openai.com/api/docs/guides/structured-outputs,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-073,프롬프트,AI 기술,제로샷 프롬프팅,Zero-shot Prompting,,예시 없이 작업 지시만으로 모델에 답하게 하는 방식.,모델의 사전학습 지식과 지시 이해 능력에 의존해 새 작업을 수행한다.,예시 없이 '이 리뷰의 감성을 분류해줘'라고 요청.,퓨샷 프롬프팅;프롬프트;LLM,Brown et al. - Language Models are Few-Shot Learners,https://arxiv.org/abs/2005.14165,Anthropic Docs - Prompt engineering overview,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-074,프롬프트,AI 기술,퓨샷 프롬프팅,Few-shot Prompting,,입력과 출력 예시 몇 개를 함께 제공해 모델을 유도하는 방식.,작업 패턴과 답변 형식을 예시로 보여줘 모델이 같은 규칙을 따르게 한다.,긍정/부정 분류 예시 3개를 넣은 뒤 새 리뷰 분류.,제로샷;프롬프트 템플릿;인컨텍스트 러닝,Brown et al. - Language Models are Few-Shot Learners,https://arxiv.org/abs/2005.14165,Anthropic Docs - Prompt engineering overview,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-075,프롬프트,AI 기술,사고 연쇄,Chain-of-thought,CoT,복잡한 문제에서 중간 추론 단계를 유도하는 프롬프트 기법.,모델이 바로 답을 내기보다 문제를 단계적으로 분해해 추론하도록 지시한다.,수학 문제를 단계별로 풀게 요청.,추론 모델;프롬프트;자기검증,Anthropic Docs - Prompt engineering overview,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,OpenAI API - Working with evals,https://developers.openai.com/api/docs/guides/evals,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-076,보안,AI 리스크,프롬프트 인젝션,Prompt Injection,,악의적 입력이 모델 지시 체계를 교란해 의도치 않은 행동을 유발하는 공격.,직접 입력이나 외부 문서 속 지시가 시스템 규칙을 우회하도록 모델을 속이는 LLM 보안 취약점이다.,문서 안의 '이전 지시를 무시하라'를 모델이 따름.,간접 프롬프트 인젝션;가드레일;OWASP LLM01,OWASP Top 10 for LLM Applications,https://owasp.org/www-project-top-10-for-large-language-model-applications/,MITRE ATLAS,https://atlas.mitre.org/,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-077,보안,AI 리스크,탈옥,Jailbreak,,모델의 안전 제한이나 정책을 우회하려는 입력 기법.,"위험한 지시를 우회 표현, 역할극, 다단계 요청으로 감싸 제한된 출력을 유도한다.",금지된 조작법을 우회적으로 묻기.,프롬프트 인젝션;가드레일;레드팀,OWASP Top 10 for LLM Applications,https://owasp.org/www-project-top-10-for-large-language-model-applications/,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-078,안전,AI 리스크,가드레일,Guardrail,,"모델 입력, 출력, 행동을 제한하고 검사하는 안전 장치.","정책 필터, 도구 권한 제한, 출력 검증, 사람 승인 등을 포함해 위험한 사용을 줄인다.",결제 실행 전 사람 승인 요구.,모더레이션;휴먼 인 더 루프;과도한 대행성,OpenAI API - Function calling,https://developers.openai.com/api/docs/guides/function-calling,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-079,안전,AI 리스크,모더레이션,Moderation,,유해하거나 정책 위반인 입력과 출력을 탐지하고 처리하는 절차.,"폭력, 혐오, 개인정보, 자해 등 위험 콘텐츠를 분류해 차단, 경고, 라우팅한다.",게시 전 생성 문구를 안전 분류기로 검사.,콘텐츠 안전;가드레일;정책,OpenAI API - Structured model outputs,https://developers.openai.com/api/docs/guides/structured-outputs,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-080,생성형 AI,AI 리스크,환각,Hallucination,,모델이 사실이 아니거나 근거 없는 내용을 그럴듯하게 생성하는 현상.,"언어적으로 자연스러워 보여도 출처, 계산, 사실관계가 틀릴 수 있어 검증이 필요하다.",존재하지 않는 논문 제목과 저자를 만들어냄.,그라운딩;RAG;평가,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-081,생성형 AI,AI 기술,그라운딩,Grounding,,모델 답변을 실제 출처나 제공된 데이터에 근거시키는 방법.,"외부 문서, 데이터베이스, 도구 결과를 참조해 답변의 사실성과 추적 가능성을 높인다.",검색된 계약 조항을 근거로 답변.,RAG;출처 인용;환각,OpenAI API - Retrieval,https://developers.openai.com/api/docs/guides/retrieval,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-082,RAG·검색,AI 기술,검색 증강 생성,Retrieval-Augmented Generation,RAG,외부 자료를 검색해 모델 답변 생성에 함께 쓰는 방식.,질문과 관련된 문서 조각을 찾아 문맥에 넣고 LLM이 이를 바탕으로 답변하게 한다.,사내 위키를 검색해 정책 질문에 답변.,검색기;청킹;그라운딩,OpenAI API - Retrieval,https://developers.openai.com/api/docs/guides/retrieval,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-083,RAG·검색,AI 기술,검색기,Retriever,,질문과 관련된 문서나 후보를 찾아오는 구성요소.,"키워드, 벡터 유사도, 하이브리드 검색으로 LLM에 제공할 근거 자료를 선별한다.",질문 임베딩과 가까운 문서 조각 5개 검색.,RAG;의미 검색;재랭킹,OpenAI API - Retrieval,https://developers.openai.com/api/docs/guides/retrieval,OpenAI API - Vector embeddings,https://developers.openai.com/api/docs/guides/embeddings,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-084,RAG·검색,GEO·AEO,시맨틱 검색,Semantic Search,,단어의 표면 일치보다 의도와 의미 유사성을 기준으로 찾는 검색.,쿼리와 문서를 임베딩해 의미적으로 가까운 결과를 반환한다.,'환불 언제 돼?'가 '반품 처리 기간' 문서를 찾음.,임베딩;벡터 데이터베이스;RAG,OpenAI API - Vector embeddings,https://developers.openai.com/api/docs/guides/embeddings,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-085,RAG·검색,AI 기술,벡터 데이터베이스,Vector Database,,임베딩 벡터를 저장하고 유사도 기반으로 빠르게 검색하는 데이터베이스.,고차원 벡터 인덱싱과 근사 최근접 탐색을 제공해 RAG와 추천에 자주 쓰인다.,문서 조각 임베딩을 저장해 질문과 가까운 조각 검색.,임베딩;의미 검색;최근접 이웃 탐색,OpenAI API - Vector embeddings,https://developers.openai.com/api/docs/guides/embeddings,OpenAI API - Retrieval,https://developers.openai.com/api/docs/guides/retrieval,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-086,RAG·검색,AI 기술,청킹,Chunking,,긴 문서를 검색과 문맥 투입에 적합한 작은 단위로 나누는 작업.,"문단, 제목, 토큰 길이, 의미 단락을 기준으로 문서 조각을 만들어 검색 품질을 높인다.",40쪽 PDF를 800토큰 단위 조각으로 분할.,RAG;문맥창;검색기,OpenAI API - Retrieval,https://developers.openai.com/api/docs/guides/retrieval,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-087,RAG·검색,AI 기술,재랭킹,Re-ranking,,초기 검색 결과를 더 정교한 모델로 다시 순위화하는 단계.,"빠른 검색기가 넓게 후보를 찾고, 재랭커가 질문과 문서의 관련성을 더 정확히 평가한다.",상위 50개 후보를 교차 인코더로 재정렬.,검색기;RAG;하이브리드 검색,OpenAI API - Retrieval,https://developers.openai.com/api/docs/guides/retrieval,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-088,RAG·검색,AI 기술,하이브리드 검색,Hybrid Search,,키워드 검색과 벡터 검색을 함께 사용하는 검색 방식.,정확한 용어 일치와 의미 유사도를 결합해 단독 검색의 약점을 보완한다.,제품 코드 키워드와 설명 의미를 함께 고려.,시맨틱 검색;BM25;RAG,OpenAI API - Retrieval,https://developers.openai.com/api/docs/guides/retrieval,OpenAI API - Vector embeddings,https://developers.openai.com/api/docs/guides/embeddings,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-089,에이전트,AI 기술,함수 호출,Function Calling,,모델이 정해진 함수나 API 호출 인자를 생성하도록 하는 기능.,자연어 요청을 구조화된 도구 호출로 바꿔 외부 시스템 조회나 작업 실행에 연결한다.,날씨 질문을 weather_api(city='Seoul') 호출로 변환.,도구 사용;구조화 출력;에이전트,OpenAI API - Function calling,https://developers.openai.com/api/docs/guides/function-calling,OpenAI API - Structured model outputs,https://developers.openai.com/api/docs/guides/structured-outputs,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-090,에이전트,AI 기술,도구 사용,Tool Use,,"모델이 계산기, 검색, API 같은 외부 도구를 호출해 작업하는 방식.","모델 내부 지식만으로 부족한 정보 조회, 계산, 파일 작업을 외부 기능으로 보완한다.",캘린더 API를 조회해 가능한 회의 시간을 제안.,함수 호출;에이전트;가드레일,OpenAI API - Function calling,https://developers.openai.com/api/docs/guides/function-calling,Anthropic Docs - Prompt engineering overview,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-091,에이전트,AI 기본,에이전트,Agent,,목표를 위해 입력을 해석하고 계획과 행동을 수행하는 소프트웨어.,"LLM, 도구, 메모리, 정책을 결합해 사용자를 대신해 다단계 작업을 수행할 수 있다.",여행 조건을 받아 항공권 검색과 일정 초안을 생성.,도구 사용;계획;에이전트 워크플로,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,OpenAI API - Function calling,https://developers.openai.com/api/docs/guides/function-calling,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-092,에이전트,AI 기술,에이전트 워크플로,Agentic Workflow,,"에이전트가 관찰, 추론, 행동, 피드백을 반복하는 작업 흐름.",복잡한 목표를 하위 단계로 나누고 도구 호출 결과를 반영해 다음 행동을 조정한다.,코드 수정 후 테스트 결과를 보고 다시 패치.,에이전트;계획;도구 오케스트레이션,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,OpenAI API - Function calling,https://developers.openai.com/api/docs/guides/function-calling,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-093,에이전트,AI 기술,계획,Planning,,목표 달성을 위한 하위 작업과 순서를 정하는 과정.,에이전트나 모델이 문제를 단계로 나누고 필요한 도구와 검증 절차를 선택한다.,"보고서 작성 전에 자료 수집, 분석, 초안, 검토 순서 생성.",에이전트;사고 연쇄;추론 모델,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,OpenAI API - Working with evals,https://developers.openai.com/api/docs/guides/evals,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
AI-094,에이전트,AI 기술,도구 오케스트레이션,Tool Orchestration,,여러 도구와 모델 호출을 목적에 맞게 조합하고 라우팅하는 방식.,"작업별로 검색, 계산, 코드 실행, 저장소 업데이트를 순서대로 연결한다.",검색 후 요약하고 CRM에 결과를 기록.,에이전트;함수 호출;워크플로,OpenAI API - Function calling,https://developers.openai.com/api/docs/guides/function-calling,Google Machine Learning Glossary,https://developers.google.com/machine-learning/glossary,"두 출처의 정의 범위와 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
